id,persona_id,batch_id,seed_template,temperature,prompt_used,model_used,headline,hook,body,keywords
c48157ae-af96-4727-8991-a547a37465f5,2b7fa2f3-3237-4af5-8f77-657362e46aaa,3,mythbusting,0.9,Idea Generation v1,gemini-2.5-flash,"Myth Busting: Acme Growth Persona 1 #11","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with challenge a common misconception with data and wit, anchored to the persona's pain points..","Acme Growth Persona 1 craves outcomes fast. Use challenge a common misconception with data and wit, anchored to the persona's pain points. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
a83512f8-d433-43cd-a23f-14e7642051c0,2b7fa2f3-3237-4af5-8f77-657362e46aaa,3,mythbusting,0.9,Idea Generation v1,gemini-2.5-flash,"Myth Busting: Acme Growth Persona 1 #12","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with challenge a common misconception with data and wit, anchored to the persona's pain points..","Acme Growth Persona 1 craves outcomes fast. Use challenge a common misconception with data and wit, anchored to the persona's pain points. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
9378a109-c024-4870-8882-e96090b5884d,2b7fa2f3-3237-4af5-8f77-657362e46aaa,3,mythbusting,0.9,Idea Generation v1,gemini-2.5-flash,"Myth Busting: Acme Growth Persona 1 #13","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with challenge a common misconception with data and wit, anchored to the persona's pain points..","Acme Growth Persona 1 craves outcomes fast. Use challenge a common misconception with data and wit, anchored to the persona's pain points. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
58e5fa7f-40fa-4889-866d-b61f117b6c43,2b7fa2f3-3237-4af5-8f77-657362e46aaa,3,mythbusting,0.9,Idea Generation v1,gemini-2.5-flash,"Myth Busting: Acme Growth Persona 1 #14","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with challenge a common misconception with data and wit, anchored to the persona's pain points..","Acme Growth Persona 1 craves outcomes fast. Use challenge a common misconception with data and wit, anchored to the persona's pain points. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
04dc9c1b-0d14-4ab8-b9dc-8346e1e2ac10,2b7fa2f3-3237-4af5-8f77-657362e46aaa,3,mythbusting,0.9,Idea Generation v1,gemini-2.5-flash,"Myth Busting: Acme Growth Persona 1 #15","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with challenge a common misconception with data and wit, anchored to the persona's pain points..","Acme Growth Persona 1 craves outcomes fast. Use challenge a common misconception with data and wit, anchored to the persona's pain points. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
2aee1d33-f64c-49f6-90cd-12992b79a88e,2b7fa2f3-3237-4af5-8f77-657362e46aaa,4,behind_scenes,0.7,Idea Generation v1,gemini-2.5-flash,"Behind the Scenes: Acme Growth Persona 1 #16","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with reveal the craftsmanship or team culture that makes the offering trustworthy..","Acme Growth Persona 1 craves outcomes fast. Use reveal the craftsmanship or team culture that makes the offering trustworthy. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
6bff5fda-89e4-4660-a65e-98ae093a9f00,2b7fa2f3-3237-4af5-8f77-657362e46aaa,4,behind_scenes,0.7,Idea Generation v1,gemini-2.5-flash,"Behind the Scenes: Acme Growth Persona 1 #17","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with reveal the craftsmanship or team culture that makes the offering trustworthy..","Acme Growth Persona 1 craves outcomes fast. Use reveal the craftsmanship or team culture that makes the offering trustworthy. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
5c46e39a-3d4b-4882-8906-97dd0e39cd10,2b7fa2f3-3237-4af5-8f77-657362e46aaa,4,behind_scenes,0.7,Idea Generation v1,gemini-2.5-flash,"Behind the Scenes: Acme Growth Persona 1 #18","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with reveal the craftsmanship or team culture that makes the offering trustworthy..","Acme Growth Persona 1 craves outcomes fast. Use reveal the craftsmanship or team culture that makes the offering trustworthy. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
b3a68c22-84b1-4d8f-aced-b6e09338c1af,2b7fa2f3-3237-4af5-8f77-657362e46aaa,4,behind_scenes,0.7,Idea Generation v1,gemini-2.5-flash,"Behind the Scenes: Acme Growth Persona 1 #19","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with reveal the craftsmanship or team culture that makes the offering trustworthy..","Acme Growth Persona 1 craves outcomes fast. Use reveal the craftsmanship or team culture that makes the offering trustworthy. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
07cddd4e-22ff-47ea-a2ab-a1c14f24d68d,2b7fa2f3-3237-4af5-8f77-657362e46aaa,4,behind_scenes,0.7,Idea Generation v1,gemini-2.5-flash,"Behind the Scenes: Acme Growth Persona 1 #20","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with reveal the craftsmanship or team culture that makes the offering trustworthy..","Acme Growth Persona 1 craves outcomes fast. Use reveal the craftsmanship or team culture that makes the offering trustworthy. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
6d701c78-7a2b-4b17-a46a-7821bdc3ec67,2b7fa2f3-3237-4af5-8f77-657362e46aaa,5,challenge,0.8,Idea Generation v1,gemini-2.5-flash,"30-Day Challenge: Acme Growth Persona 1 #21","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with invite the audience to join a limited-time challenge that uses the product daily with social proof prompts..","Acme Growth Persona 1 craves outcomes fast. Use invite the audience to join a limited-time challenge that uses the product daily with social proof prompts. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
4da83bbe-a415-4690-b515-9b78569b609a,2b7fa2f3-3237-4af5-8f77-657362e46aaa,5,challenge,0.8,Idea Generation v1,gemini-2.5-flash,"30-Day Challenge: Acme Growth Persona 1 #22","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with invite the audience to join a limited-time challenge that uses the product daily with social proof prompts..","Acme Growth Persona 1 craves outcomes fast. Use invite the audience to join a limited-time challenge that uses the product daily with social proof prompts. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
5e7e3774-0d05-4ceb-82be-9f6b65fb73c1,2b7fa2f3-3237-4af5-8f77-657362e46aaa,5,challenge,0.8,Idea Generation v1,gemini-2.5-flash,"30-Day Challenge: Acme Growth Persona 1 #23","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with invite the audience to join a limited-time challenge that uses the product daily with social proof prompts..","Acme Growth Persona 1 craves outcomes fast. Use invite the audience to join a limited-time challenge that uses the product daily with social proof prompts. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
1946fe80-7e53-46e7-95c8-110a3db30b8d,2b7fa2f3-3237-4af5-8f77-657362e46aaa,5,challenge,0.8,Idea Generation v1,gemini-2.5-flash,"30-Day Challenge: Acme Growth Persona 1 #24","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with invite the audience to join a limited-time challenge that uses the product daily with social proof prompts..","Acme Growth Persona 1 craves outcomes fast. Use invite the audience to join a limited-time challenge that uses the product daily with social proof prompts. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
00c80776-4ded-4cbf-92d0-fdd28f29a248,2b7fa2f3-3237-4af5-8f77-657362e46aaa,5,challenge,0.8,Idea Generation v1,gemini-2.5-flash,"30-Day Challenge: Acme Growth Persona 1 #25","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with invite the audience to join a limited-time challenge that uses the product daily with social proof prompts..","Acme Growth Persona 1 craves outcomes fast. Use invite the audience to join a limited-time challenge that uses the product daily with social proof prompts. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
aa02b9ab-b787-4ff3-8370-d35db73a08aa,2b7fa2f3-3237-4af5-8f77-657362e46aaa,6,guerrilla_flashmob,0.9,Idea Generation v1,gemini-2.5-flash,"Flash Mob Surprise: Acme Growth Persona 1 #26","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with stage a pop-up experience that dramatizes the core benefit in a memorable public space..","Acme Growth Persona 1 craves outcomes fast. Use stage a pop-up experience that dramatizes the core benefit in a memorable public space. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
4e4307db-efe9-4e5b-8472-3463c35c3680,2b7fa2f3-3237-4af5-8f77-657362e46aaa,6,guerrilla_flashmob,0.9,Idea Generation v1,gemini-2.5-flash,"Flash Mob Surprise: Acme Growth Persona 1 #27","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with stage a pop-up experience that dramatizes the core benefit in a memorable public space..","Acme Growth Persona 1 craves outcomes fast. Use stage a pop-up experience that dramatizes the core benefit in a memorable public space. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
a43bca80-62b2-4e75-b554-3148bc466a68,2b7fa2f3-3237-4af5-8f77-657362e46aaa,6,guerrilla_flashmob,0.9,Idea Generation v1,gemini-2.5-flash,"Flash Mob Surprise: Acme Growth Persona 1 #28","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with stage a pop-up experience that dramatizes the core benefit in a memorable public space..","Acme Growth Persona 1 craves outcomes fast. Use stage a pop-up experience that dramatizes the core benefit in a memorable public space. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
ca9135dd-c266-4f68-a2f8-7ca8afb0467a,2b7fa2f3-3237-4af5-8f77-657362e46aaa,6,guerrilla_flashmob,0.9,Idea Generation v1,gemini-2.5-flash,"Flash Mob Surprise: Acme Growth Persona 1 #29","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with stage a pop-up experience that dramatizes the core benefit in a memorable public space..","Acme Growth Persona 1 craves outcomes fast. Use stage a pop-up experience that dramatizes the core benefit in a memorable public space. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
904a702a-d16d-46b9-a43a-c8b0ee7edda5,2b7fa2f3-3237-4af5-8f77-657362e46aaa,6,guerrilla_flashmob,0.9,Idea Generation v1,gemini-2.5-flash,"Flash Mob Surprise: Acme Growth Persona 1 #30","Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes.. — spark urgency with stage a pop-up experience that dramatizes the core benefit in a memorable public space..","Acme Growth Persona 1 craves outcomes fast. Use stage a pop-up experience that dramatizes the core benefit in a memorable public space. to prove the value proposition: Acme Growth works with performance advertisers who crave acme growth turns complex digital workflows into a guided journey for customers in minutes..",["innovation-1","marketing-ops","conversion-lift"]
